age_group,gender,registration_month,months_since_registration,retained_users,cohort_demographic_size
18-24,Female,2023-11-01 00:00:00.000,4,29,178
18-24,Female,2023-11-01 00:00:00.000,5,22,178
18-24,Female,2023-11-01 00:00:00.000,6,16,178
18-24,Female,2023-11-01 00:00:00.000,7,21,178
18-24,Female,2023-11-01 00:00:00.000,8,19,178
18-24,Female,2023-11-01 00:00:00.000,9,26,178
18-24,Female,2023-11-01 00:00:00.000,10,21,178
18-24,Female,2023-11-01 00:00:00.000,11,16,178
18-24,Female,2023-11-01 00:00:00.000,12,16,178
18-24,Female,2023-11-01 00:00:00.000,13,23,178
18-24,Female,2023-12-01 00:00:00.000,0,25,188
18-24,Female,2023-12-01 00:00:00.000,1,19,188
18-24,Female,2023-12-01 00:00:00.000,2,22,188
18-24,Female,2023-12-01 00:00:00.000,3,19,188
18-24,Female,2023-12-01 00:00:00.000,4,23,188
18-24,Female,2023-12-01 00:00:00.000,5,20,188
18-24,Female,2023-12-01 00:00:00.000,6,23,188
18-24,Female,2023-12-01 00:00:00.000,7,18,188
18-24,Female,2023-12-01 00:00:00.000,8,23,188
18-24,Female,2023-12-01 00:00:00.000,9,18,188
18-24,Female,2023-12-01 00:00:00.000,10,19,188
18-24,Female,2023-12-01 00:00:00.000,11,21,188
18-24,Female,2023-12-01 00:00:00.000,12,26,188
18-24,Female,2024-01-01 00:00:00.000,0,26,205
18-24,Female,2024-01-01 00:00:00.000,1,19,205
18-24,Female,2024-01-01 00:00:00.000,2,29,205
18-24,Female,2024-01-01 00:00:00.000,3,29,205
18-24,Female,2024-01-01 00:00:00.000,4,25,205
18-24,Female,2024-01-01 00:00:00.000,5,32,205
18-24,Female,2024-01-01 00:00:00.000,6,27,205
18-24,Female,2024-01-01 00:00:00.000,7,16,205
18-24,Female,2024-01-01 00:00:00.000,8,20,205
18-24,Female,2024-01-01 00:00:00.000,9,21,205
18-24,Female,2024-01-01 00:00:00.000,10,22,205
18-24,Female,2024-01-01 00:00:00.000,11,24,205
18-24,Female,2024-02-01 00:00:00.000,0,24,163
18-24,Female,2024-02-01 00:00:00.000,1,18,163
18-24,Female,2024-02-01 00:00:00.000,2,14,163
18-24,Female,2024-02-01 00:00:00.000,3,23,163
18-24,Female,2024-02-01 00:00:00.000,4,17,163
18-24,Female,2024-02-01 00:00:00.000,5,18,163
18-24,Female,2024-02-01 00:00:00.000,6,21,163
18-24,Female,2024-02-01 00:00:00.000,7,26,163
18-24,Female,2024-02-01 00:00:00.000,8,16,163
18-24,Female,2024-02-01 00:00:00.000,9,15,163
18-24,Female,2024-02-01 00:00:00.000,10,15,163
18-24,Female,2024-03-01 00:00:00.000,0,22,166
18-24,Female,2024-03-01 00:00:00.000,1,16,166
18-24,Female,2024-03-01 00:00:00.000,2,19,166
18-24,Female,2024-03-01 00:00:00.000,3,22,166
18-24,Female,2024-03-01 00:00:00.000,4,21,166
18-24,Female,2024-03-01 00:00:00.000,5,16,166
18-24,Female,2024-03-01 00:00:00.000,6,14,166
18-24,Female,2024-03-01 00:00:00.000,7,18,166
18-24,Female,2024-03-01 00:00:00.000,8,10,166
18-24,Female,2024-03-01 00:00:00.000,9,15,166
18-24,Female,2024-04-01 00:00:00.000,0,27,172
18-24,Female,2024-04-01 00:00:00.000,1,19,172
18-24,Female,2024-04-01 00:00:00.000,2,26,172
18-24,Female,2024-04-01 00:00:00.000,3,18,172
18-24,Female,2024-04-01 00:00:00.000,4,15,172
18-24,Female,2024-04-01 00:00:00.000,5,14,172
18-24,Female,2024-04-01 00:00:00.000,6,17,172
18-24,Female,2024-04-01 00:00:00.000,7,20,172
18-24,Female,2024-04-01 00:00:00.000,8,15,172
18-24,Female,2024-05-01 00:00:00.000,0,23,201
18-24,Female,2024-05-01 00:00:00.000,1,26,201
18-24,Female,2024-05-01 00:00:00.000,2,20,201
18-24,Female,2024-05-01 00:00:00.000,3,24,201
18-24,Female,2024-05-01 00:00:00.000,4,26,201
18-24,Female,2024-05-01 00:00:00.000,5,19,201
18-24,Female,2024-05-01 00:00:00.000,6,21,201
18-24,Female,2024-05-01 00:00:00.000,7,23,201
18-24,Female,2024-06-01 00:00:00.000,0,25,173
18-24,Female,2024-06-01 00:00:00.000,1,23,173
18-24,Female,2024-06-01 00:00:00.000,2,17,173
18-24,Female,2024-06-01 00:00:00.000,3,20,173
18-24,Female,2024-06-01 00:00:00.000,4,27,173
18-24,Female,2024-06-01 00:00:00.000,5,22,173
18-24,Female,2024-06-01 00:00:00.000,6,16,173
18-24,Female,2024-07-01 00:00:00.000,0,18,201
18-24,Female,2024-07-01 00:00:00.000,1,28,201
18-24,Female,2024-07-01 00:00:00.000,2,12,201
18-24,Female,2024-07-01 00:00:00.000,3,24,201
18-24,Female,2024-07-01 00:00:00.000,4,22,201
18-24,Female,2024-07-01 00:00:00.000,5,22,201
18-24,Female,2024-08-01 00:00:00.000,0,30,194
18-24,Female,2024-08-01 00:00:00.000,1,16,194
18-24,Female,2024-08-01 00:00:00.000,2,22,194
18-24,Female,2024-08-01 00:00:00.000,3,19,194
18-24,Female,2024-08-01 00:00:00.000,4,25,194
18-24,Female,2024-09-01 00:00:00.000,0,20,192
18-24,Female,2024-09-01 00:00:00.000,1,21,192
18-24,Female,2024-09-01 00:00:00.000,2,28,192
18-24,Female,2024-09-01 00:00:00.000,3,21,192
18-24,Female,2024-10-01 00:00:00.000,0,15,179
18-24,Female,2024-10-01 00:00:00.000,1,19,179
18-24,Female,2024-10-01 00:00:00.000,2,21,179
18-24,Female,2024-11-01 00:00:00.000,0,21,187
18-24,Female,2024-11-01 00:00:00.000,1,20,187
18-24,Female,2024-12-01 00:00:00.000,0,15,172
,Female,2023-01-01 00:00:00.000,0,10,57
,Female,2023-01-01 00:00:00.000,1,5,57
,Female,2023-01-01 00:00:00.000,2,8,57
,Female,2023-01-01 00:00:00.000,3,5,57
,Female,2023-01-01 00:00:00.000,4,6,57
,Female,2023-01-01 00:00:00.000,5,6,57
,Female,2023-01-01 00:00:00.000,6,5,57
,Female,2023-01-01 00:00:00.000,7,9,57
,Female,2023-01-01 00:00:00.000,8,6,57
,Female,2023-01-01 00:00:00.000,9,6,57
,Female,2023-01-01 00:00:00.000,10,4,57
,Female,2023-01-01 00:00:00.000,11,5,57
,Female,2023-01-01 00:00:00.000,12,7,57
,Female,2023-01-01 00:00:00.000,13,7,57
,Female,2023-01-01 00:00:00.000,14,6,57
,Female,2023-01-01 00:00:00.000,15,11,57
,Female,2023-01-01 00:00:00.000,16,8,57
,Female,2023-01-01 00:00:00.000,17,5,57
,Female,2023-01-01 00:00:00.000,18,3,57
,Female,2023-01-01 00:00:00.000,19,4,57
,Female,2023-01-01 00:00:00.000,20,8,57
,Female,2023-01-01 00:00:00.000,21,7,57
,Female,2023-01-01 00:00:00.000,23,7,57
,Female,2023-02-01 00:00:00.000,1,11,45
,Female,2023-02-01 00:00:00.000,2,4,45
,Female,2023-02-01 00:00:00.000,3,6,45
,Female,2023-02-01 00:00:00.000,4,3,45
,Female,2023-02-01 00:00:00.000,6,6,45
,Female,2023-02-01 00:00:00.000,7,4,45
,Female,2023-02-01 00:00:00.000,8,5,45
,Female,2023-02-01 00:00:00.000,9,6,45
,Female,2023-02-01 00:00:00.000,10,4,45
,Female,2023-02-01 00:00:00.000,11,5,45
,Female,2023-02-01 00:00:00.000,12,8,45
,Female,2023-02-01 00:00:00.000,13,7,45
,Female,2023-02-01 00:00:00.000,14,4,45
,Female,2023-02-01 00:00:00.000,16,8,45
,Female,2023-02-01 00:00:00.000,17,4,45
,Female,2023-02-01 00:00:00.000,19,6,45
,Female,2023-02-01 00:00:00.000,20,4,45
,Female,2023-02-01 00:00:00.000,22,6,45
,Female,2023-03-01 00:00:00.000,0,5,66
,Female,2023-03-01 00:00:00.000,1,5,66
,Female,2023-03-01 00:00:00.000,3,4,66
,Female,2023-03-01 00:00:00.000,4,7,66
,Female,2023-03-01 00:00:00.000,5,8,66
,Female,2023-03-01 00:00:00.000,6,9,66
,Female,2023-03-01 00:00:00.000,7,4,66
,Female,2023-03-01 00:00:00.000,8,6,66
,Female,2023-03-01 00:00:00.000,9,9,66
,Female,2023-03-01 00:00:00.000,10,13,66
,Female,2023-03-01 00:00:00.000,11,6,66
,Female,2023-03-01 00:00:00.000,12,3,66
,Female,2023-03-01 00:00:00.000,13,8,66
,Female,2023-03-01 00:00:00.000,14,4,66
,Female,2023-03-01 00:00:00.000,15,4,66
,Female,2023-03-01 00:00:00.000,17,8,66
,Female,2023-03-01 00:00:00.000,18,6,66
,Female,2023-03-01 00:00:00.000,19,6,66
,Female,2023-03-01 00:00:00.000,20,5,66
,Female,2023-03-01 00:00:00.000,21,5,66
,Female,2023-04-01 00:00:00.000,0,5,57
,Female,2023-04-01 00:00:00.000,1,10,57
,Female,2023-04-01 00:00:00.000,2,5,57
,Female,2023-04-01 00:00:00.000,3,9,57
,Female,2023-04-01 00:00:00.000,4,12,57
,Female,2023-04-01 00:00:00.000,6,5,57
,Female,2023-04-01 00:00:00.000,7,7,57
,Female,2023-04-01 00:00:00.000,8,9,57
,Female,2023-04-01 00:00:00.000,9,7,57
,Female,2023-04-01 00:00:00.000,10,10,57
,Female,2023-04-01 00:00:00.000,11,5,57
,Female,2023-04-01 00:00:00.000,12,8,57
,Female,2023-04-01 00:00:00.000,14,7,57
,Female,2023-04-01 00:00:00.000,15,8,57
,Female,2023-04-01 00:00:00.000,16,9,57
,Female,2023-04-01 00:00:00.000,17,9,57
,Female,2023-04-01 00:00:00.000,18,8,57
,Female,2023-04-01 00:00:00.000,19,9,57
,Female,2023-05-01 00:00:00.000,0,4,54
,Female,2023-05-01 00:00:00.000,1,5,54
,Female,2023-05-01 00:00:00.000,2,9,54
,Female,2023-05-01 00:00:00.000,3,8,54
,Female,2023-05-01 00:00:00.000,4,6,54
,Female,2023-05-01 00:00:00.000,5,4,54
,Female,2023-05-01 00:00:00.000,6,5,54
,Female,2023-05-01 00:00:00.000,7,7,54
,Female,2023-05-01 00:00:00.000,8,9,54
,Female,2023-05-01 00:00:00.000,9,6,54
,Female,2023-05-01 00:00:00.000,10,5,54
,Female,2023-05-01 00:00:00.000,11,5,54
,Female,2023-05-01 00:00:00.000,12,7,54
,Female,2023-05-01 00:00:00.000,13,6,54
,Female,2023-05-01 00:00:00.000,14,4,54
,Female,2023-05-01 00:00:00.000,15,6,54
,Female,2023-05-01 00:00:00.000,16,9,54
,Female,2023-05-01 00:00:00.000,17,7,54
,Female,2023-05-01 00:00:00.000,18,9,54
,Female,2023-05-01 00:00:00.000,19,5,54
,Female,2023-06-01 00:00:00.000,0,9,44
,Female,2023-06-01 00:00:00.000,1,5,44
,Female,2023-06-01 00:00:00.000,2,7,44
,Female,2023-06-01 00:00:00.000,3,3,44
,Female,2023-06-01 00:00:00.000,4,10,44
,Female,2023-06-01 00:00:00.000,5,7,44
,Female,2023-06-01 00:00:00.000,6,3,44
,Female,2023-06-01 00:00:00.000,7,6,44
,Female,2023-06-01 00:00:00.000,8,4,44
,Female,2023-06-01 00:00:00.000,9,4,44
,Female,2023-06-01 00:00:00.000,11,7,44
,Female,2023-06-01 00:00:00.000,12,7,44
,Female,2023-06-01 00:00:00.000,13,6,44
,Female,2023-06-01 00:00:00.000,14,4,44
,Female,2023-06-01 00:00:00.000,15,3,44
,Female,2023-06-01 00:00:00.000,16,7,44
,Female,2023-06-01 00:00:00.000,17,8,44
,Female,2023-07-01 00:00:00.000,0,5,46
,Female,2023-07-01 00:00:00.000,1,3,46
,Female,2023-07-01 00:00:00.000,2,8,46
,Female,2023-07-01 00:00:00.000,3,3,46
,Female,2023-07-01 00:00:00.000,4,4,46
,Female,2023-07-01 00:00:00.000,5,4,46
,Female,2023-07-01 00:00:00.000,6,5,46
,Female,2023-07-01 00:00:00.000,7,5,46
,Female,2023-07-01 00:00:00.000,8,3,46
,Female,2023-07-01 00:00:00.000,9,8,46
,Female,2023-07-01 00:00:00.000,10,8,46
,Female,2023-07-01 00:00:00.000,12,5,46
,Female,2023-07-01 00:00:00.000,13,7,46
,Female,2023-07-01 00:00:00.000,14,10,46
,Female,2023-07-01 00:00:00.000,15,9,46
,Female,2023-07-01 00:00:00.000,16,7,46
,Female,2023-07-01 00:00:00.000,17,7,46
,Female,2023-08-01 00:00:00.000,0,6,57
,Female,2023-08-01 00:00:00.000,1,7,57
,Female,2023-08-01 00:00:00.000,2,10,57
,Female,2023-08-01 00:00:00.000,3,5,57
,Female,2023-08-01 00:00:00.000,4,7,57
,Female,2023-08-01 00:00:00.000,5,8,57
,Female,2023-08-01 00:00:00.000,6,3,57
,Female,2023-08-01 00:00:00.000,8,9,57
,Female,2023-08-01 00:00:00.000,9,5,57
,Female,2023-08-01 00:00:00.000,10,8,57
,Female,2023-08-01 00:00:00.000,11,7,57
,Female,2023-08-01 00:00:00.000,12,5,57
,Female,2023-08-01 00:00:00.000,13,6,57
,Female,2023-08-01 00:00:00.000,14,7,57
,Female,2023-08-01 00:00:00.000,15,6,57
,Female,2023-08-01 00:00:00.000,16,8,57
,Female,2023-09-01 00:00:00.000,0,4,48
,Female,2023-09-01 00:00:00.000,1,9,48
,Female,2023-09-01 00:00:00.000,2,3,48
,Female,2023-09-01 00:00:00.000,3,4,48
,Female,2023-09-01 00:00:00.000,4,7,48
,Female,2023-09-01 00:00:00.000,5,4,48
,Female,2023-09-01 00:00:00.000,6,5,48
,Female,2023-09-01 00:00:00.000,7,6,48
,Female,2023-09-01 00:00:00.000,8,3,48
,Female,2023-09-01 00:00:00.000,9,7,48
,Female,2023-09-01 00:00:00.000,10,4,48
,Female,2023-09-01 00:00:00.000,11,3,48
,Female,2023-09-01 00:00:00.000,12,6,48
,Female,2023-09-01 00:00:00.000,13,7,48
,Female,2023-09-01 00:00:00.000,14,5,48
,Female,2023-09-01 00:00:00.000,15,4,48
,Female,2023-10-01 00:00:00.000,0,10,56
,Female,2023-10-01 00:00:00.000,1,5,56
,Female,2023-10-01 00:00:00.000,2,9,56
,Female,2023-10-01 00:00:00.000,3,5,56
,Female,2023-10-01 00:00:00.000,4,6,56
,Female,2023-10-01 00:00:00.000,5,6,56
,Female,2023-10-01 00:00:00.000,6,7,56
,Female,2023-10-01 00:00:00.000,7,12,56
,Female,2023-10-01 00:00:00.000,8,6,56
,Female,2023-10-01 00:00:00.000,9,6,56
,Female,2023-10-01 00:00:00.000,10,6,56
,Female,2023-10-01 00:00:00.000,11,5,56
,Female,2023-10-01 00:00:00.000,12,8,56
,Female,2023-10-01 00:00:00.000,13,4,56
,Female,2023-10-01 00:00:00.000,14,5,56
,Female,2023-11-01 00:00:00.000,0,7,58
,Female,2023-11-01 00:00:00.000,2,8,58
,Female,2023-11-01 00:00:00.000,3,7,58
,Female,2023-11-01 00:00:00.000,4,7,58
,Female,2023-11-01 00:00:00.000,5,7,58
,Female,2023-11-01 00:00:00.000,7,6,58
,Female,2023-11-01 00:00:00.000,8,3,58
,Female,2023-11-01 00:00:00.000,9,5,58
,Female,2023-11-01 00:00:00.000,10,4,58
,Female,2023-11-01 00:00:00.000,11,8,58
,Female,2023-11-01 00:00:00.000,12,6,58
,Female,2023-11-01 00:00:00.000,13,3,58
,Female,2023-12-01 00:00:00.000,0,8,61
,Female,2023-12-01 00:00:00.000,1,6,61
,Female,2023-12-01 00:00:00.000,2,9,61
,Female,2023-12-01 00:00:00.000,3,11,61
,Female,2023-12-01 00:00:00.000,4,7,61
,Female,2023-12-01 00:00:00.000,5,6,61
,Female,2023-12-01 00:00:00.000,6,5,61
,Female,2023-12-01 00:00:00.000,7,6,61
,Female,2023-12-01 00:00:00.000,8,7,61
,Female,2023-12-01 00:00:00.000,9,7,61
,Female,2023-12-01 00:00:00.000,10,7,61
,Female,2023-12-01 00:00:00.000,11,6,61
,Female,2023-12-01 00:00:00.000,12,3,61
,Female,2024-01-01 00:00:00.000,0,12,71
,Female,2024-01-01 00:00:00.000,1,8,71
,Female,2024-01-01 00:00:00.000,2,10,71
,Female,2024-01-01 00:00:00.000,3,6,71
,Female,2024-01-01 00:00:00.000,4,8,71
,Female,2024-01-01 00:00:00.000,5,10,71
,Female,2024-01-01 00:00:00.000,6,8,71
,Female,2024-01-01 00:00:00.000,7,12,71
,Female,2024-01-01 00:00:00.000,8,10,71
,Female,2024-01-01 00:00:00.000,9,13,71
,Female,2024-01-01 00:00:00.000,11,11,71
,Female,2024-02-01 00:00:00.000,0,7,42
,Female,2024-02-01 00:00:00.000,1,6,42
,Female,2024-02-01 00:00:00.000,3,7,42
,Female,2024-02-01 00:00:00.000,4,4,42
,Female,2024-02-01 00:00:00.000,5,4,42
,Female,2024-02-01 00:00:00.000,6,6,42
,Female,2024-02-01 00:00:00.000,7,3,42
,Female,2024-02-01 00:00:00.000,8,5,42
,Female,2024-02-01 00:00:00.000,9,8,42
,Female,2024-02-01 00:00:00.000,10,5,42
,Female,2024-03-01 00:00:00.000,0,7,51
,Female,2024-03-01 00:00:00.000,1,6,51
,Female,2024-03-01 00:00:00.000,2,7,51
,Female,2024-03-01 00:00:00.000,3,5,51
,Female,2024-03-01 00:00:00.000,4,4,51
,Female,2024-03-01 00:00:00.000,5,8,51
,Female,2024-03-01 00:00:00.000,6,5,51
,Female,2024-03-01 00:00:00.000,7,3,51
,Female,2024-03-01 00:00:00.000,8,4,51
,Female,2024-03-01 00:00:00.000,9,9,51
,Female,2024-04-01 00:00:00.000,0,3,56
,Female,2024-04-01 00:00:00.000,1,11,56
,Female,2024-04-01 00:00:00.000,2,6,56
,Female,2024-04-01 00:00:00.000,3,4,56
,Female,2024-04-01 00:00:00.000,4,3,56
,Female,2024-04-01 00:00:00.000,5,7,56
,Female,2024-04-01 00:00:00.000,6,6,56
,Female,2024-04-01 00:00:00.000,7,8,56
,Female,2024-04-01 00:00:00.000,8,9,56
,Female,2024-05-01 00:00:00.000,0,5,47
,Female,2024-05-01 00:00:00.000,1,3,47
,Female,2024-05-01 00:00:00.000,2,4,47
,Female,2024-05-01 00:00:00.000,3,6,47
,Female,2024-05-01 00:00:00.000,4,4,47
,Female,2024-05-01 00:00:00.000,5,6,47
,Female,2024-05-01 00:00:00.000,6,4,47
,Female,2024-06-01 00:00:00.000,2,3,42
,Female,2024-06-01 00:00:00.000,4,3,42
,Female,2024-06-01 00:00:00.000,5,3,42
,Female,2024-06-01 00:00:00.000,6,6,42
,Female,2024-07-01 00:00:00.000,0,8,58
,Female,2024-07-01 00:00:00.000,1,7,58
,Female,2024-07-01 00:00:00.000,2,6,58
,Female,2024-07-01 00:00:00.000,3,7,58
,Female,2024-07-01 00:00:00.000,4,7,58
,Female,2024-07-01 00:00:00.000,5,4,58
,Female,2024-08-01 00:00:00.000,0,6,46
,Female,2024-08-01 00:00:00.000,1,3,46
,Female,2024-08-01 00:00:00.000,3,12,46
,Female,2024-09-01 00:00:00.000,0,8,58
,Female,2024-09-01 00:00:00.000,1,5,58
,Female,2024-09-01 00:00:00.000,2,6,58
,Female,2024-09-01 00:00:00.000,3,9,58
,Female,2024-10-01 00:00:00.000,0,5,51
,Female,2024-10-01 00:00:00.000,1,4,51
,Female,2024-10-01 00:00:00.000,2,6,51
,Female,2024-11-01 00:00:00.000,0,10,46
,Female,2024-11-01 00:00:00.000,1,5,46
,Female,2024-12-01 00:00:00.000,0,8,59
25-34,Female,2023-01-01 00:00:00.000,0,23,225
25-34,Female,2023-01-01 00:00:00.000,1,25,225
25-34,Female,2023-01-01 00:00:00.000,2,27,225
25-34,Female,2023-01-01 00:00:00.000,3,28,225
25-34,Female,2023-01-01 00:00:00.000,4,28,225
25-34,Female,2023-01-01 00:00:00.000,5,26,225
25-34,Female,2023-01-01 00:00:00.000,6,33,225
25-34,Female,2023-01-01 00:00:00.000,7,29,225
25-34,Female,2023-01-01 00:00:00.000,8,19,225
25-34,Female,2023-01-01 00:00:00.000,9,20,225
25-34,Female,2023-01-01 00:00:00.000,10,20,225
25-34,Female,2023-01-01 00:00:00.000,11,23,225
25-34,Female,2023-01-01 00:00:00.000,12,27,225
25-34,Female,2023-01-01 00:00:00.000,13,34,225
25-34,Female,2023-01-01 00:00:00.000,14,20,225
25-34,Female,2023-01-01 00:00:00.000,15,25,225
25-34,Female,2023-01-01 00:00:00.000,16,26,225
25-34,Female,2023-01-01 00:00:00.000,17,20,225
25-34,Female,2023-01-01 00:00:00.000,18,16,225
25-34,Female,2023-01-01 00:00:00.000,19,24,225
25-34,Female,2023-01-01 00:00:00.000,20,31,225
25-34,Female,2023-01-01 00:00:00.000,21,34,225
25-34,Female,2023-01-01 00:00:00.000,22,15,225
25-34,Female,2023-01-01 00:00:00.000,23,30,225
25-34,Female,2023-02-01 00:00:00.000,0,23,197
25-34,Female,2023-02-01 00:00:00.000,1,18,197
25-34,Female,2023-02-01 00:00:00.000,2,17,197
25-34,Female,2023-02-01 00:00:00.000,3,20,197
25-34,Female,2023-02-01 00:00:00.000,4,17,197
25-34,Female,2023-02-01 00:00:00.000,5,17,197
25-34,Female,2023-02-01 00:00:00.000,6,23,197
25-34,Female,2023-02-01 00:00:00.000,7,23,197
25-34,Female,2023-02-01 00:00:00.000,8,21,197
25-34,Female,2023-02-01 00:00:00.000,9,12,197
25-34,Female,2023-02-01 00:00:00.000,10,21,197
25-34,Female,2023-02-01 00:00:00.000,11,13,197
25-34,Female,2023-02-01 00:00:00.000,12,17,197
25-34,Female,2023-02-01 00:00:00.000,13,24,197
25-34,Female,2023-02-01 00:00:00.000,14,28,197
25-34,Female,2023-02-01 00:00:00.000,15,22,197
25-34,Female,2023-02-01 00:00:00.000,16,24,197
25-34,Female,2023-02-01 00:00:00.000,17,29,197
25-34,Female,2023-02-01 00:00:00.000,18,25,197
25-34,Female,2023-02-01 00:00:00.000,19,23,197
25-34,Female,2023-02-01 00:00:00.000,20,29,197
25-34,Female,2023-02-01 00:00:00.000,21,23,197
25-34,Female,2023-02-01 00:00:00.000,22,25,197
25-34,Female,2023-03-01 00:00:00.000,0,29,227
25-34,Female,2023-03-01 00:00:00.000,1,36,227
25-34,Female,2023-03-01 00:00:00.000,2,27,227
25-34,Female,2023-03-01 00:00:00.000,3,28,227
25-34,Female,2023-03-01 00:00:00.000,4,25,227
25-34,Female,2023-03-01 00:00:00.000,5,32,227
25-34,Female,2023-03-01 00:00:00.000,6,25,227
25-34,Female,2023-03-01 00:00:00.000,7,22,227
25-34,Female,2023-03-01 00:00:00.000,8,25,227
25-34,Female,2023-03-01 00:00:00.000,9,23,227
25-34,Female,2023-03-01 00:00:00.000,10,16,227
25-34,Female,2023-03-01 00:00:00.000,11,31,227
25-34,Female,2023-03-01 00:00:00.000,12,29,227
25-34,Female,2023-03-01 00:00:00.000,13,38,227
25-34,Female,2023-03-01 00:00:00.000,14,23,227
25-34,Female,2023-03-01 00:00:00.000,15,31,227
25-34,Female,2023-03-01 00:00:00.000,16,22,227
25-34,Female,2023-03-01 00:00:00.000,17,21,227
25-34,Female,2023-03-01 00:00:00.000,18,24,227
25-34,Female,2023-03-01 00:00:00.000,19,22,227
25-34,Female,2023-03-01 00:00:00.000,20,17,227
25-34,Female,2023-03-01 00:00:00.000,21,19,227
25-34,Female,2023-04-01 00:00:00.000,0,22,205
25-34,Female,2023-04-01 00:00:00.000,1,22,205
25-34,Female,2023-04-01 00:00:00.000,2,25,205
25-34,Female,2023-04-01 00:00:00.000,3,24,205
25-34,Female,2023-04-01 00:00:00.000,4,23,205
25-34,Female,2023-04-01 00:00:00.000,5,21,205
25-34,Female,2023-04-01 00:00:00.000,6,28,205
25-34,Female,2023-04-01 00:00:00.000,7,20,205
25-34,Female,2023-04-01 00:00:00.000,8,28,205
25-34,Female,2023-04-01 00:00:00.000,9,24,205
25-34,Female,2023-04-01 00:00:00.000,10,14,205
25-34,Female,2023-04-01 00:00:00.000,11,24,205
25-34,Female,2023-04-01 00:00:00.000,12,29,205
25-34,Female,2023-04-01 00:00:00.000,13,21,205
25-34,Female,2023-04-01 00:00:00.000,14,14,205
25-34,Female,2023-04-01 00:00:00.000,15,19,205
25-34,Female,2023-04-01 00:00:00.000,16,24,205
25-34,Female,2023-04-01 00:00:00.000,17,27,205
25-34,Female,2023-04-01 00:00:00.000,18,28,205
25-34,Female,2023-04-01 00:00:00.000,19,31,205
25-34,Female,2023-04-01 00:00:00.000,20,33,205
25-34,Female,2023-05-01 00:00:00.000,0,19,188
25-34,Female,2023-05-01 00:00:00.000,1,27,188
25-34,Female,2023-05-01 00:00:00.000,2,18,188
25-34,Female,2023-05-01 00:00:00.000,3,24,188
25-34,Female,2023-05-01 00:00:00.000,4,23,188
25-34,Female,2023-05-01 00:00:00.000,5,21,188
25-34,Female,2023-05-01 00:00:00.000,6,23,188
25-34,Female,2023-05-01 00:00:00.000,7,22,188
25-34,Female,2023-05-01 00:00:00.000,8,19,188
25-34,Female,2023-05-01 00:00:00.000,9,19,188
25-34,Female,2023-05-01 00:00:00.000,10,15,188
25-34,Female,2023-05-01 00:00:00.000,11,24,188
25-34,Female,2023-05-01 00:00:00.000,12,26,188
25-34,Female,2023-05-01 00:00:00.000,13,28,188
25-34,Female,2023-05-01 00:00:00.000,14,25,188
25-34,Female,2023-05-01 00:00:00.000,15,20,188
25-34,Female,2023-05-01 00:00:00.000,16,22,188
25-34,Female,2023-05-01 00:00:00.000,17,26,188
25-34,Female,2023-05-01 00:00:00.000,18,24,188
25-34,Female,2023-05-01 00:00:00.000,19,21,188
25-34,Female,2023-06-01 00:00:00.000,0,26,230
25-34,Female,2023-06-01 00:00:00.000,1,26,230
25-34,Female,2023-06-01 00:00:00.000,2,31,230
25-34,Female,2023-06-01 00:00:00.000,3,23,230
25-34,Female,2023-06-01 00:00:00.000,4,24,230
25-34,Female,2023-06-01 00:00:00.000,5,28,230
25-34,Female,2023-06-01 00:00:00.000,6,25,230
25-34,Female,2023-06-01 00:00:00.000,7,30,230
25-34,Female,2023-06-01 00:00:00.000,8,36,230
